Segment_id,Start_time_seconds,End_time_seconds,Start_time_formatted,End_time_formatted,Duration_seconds,Sentence,Emotion_core
43,108.33,111.37,01:48,01:51,3.04,"W latach osiemdziesiątych, tam na VHS-ach wszystko było.",neutral
993,3312.55,3313.69,55:12,55:13,1.14,Stres trochę czuję.,neutral
71,276.47,278.53,04:36,04:38,2.06,Jak w porach roku Vivaldiego.,neutral
528,1986.47,1988.49,33:06,33:08,2.02,Albo tak?,neutral
582,1181.38,1182.58,19:41,19:42,1.2,Ok.,neutral
74,182.53,184.44,03:02,03:04,1.91,Zadowolony.,neutral
109,205.4,205.82,03:25,03:25,0.42,Mnie tak.,neutral
358,821.84,823.76,13:41,13:43,1.92,Nie będzie mi nikt nic nie kazał.,neutral
780,2953.9,2954.42,49:13,49:14,0.52,Tak.,neutral
909,3052.91,3054.79,50:52,50:54,1.88,Dziękuję bardzo.,neutral
148,578.88,582.09,09:38,09:42,3.21,"Obrzygany taki, z tą sokiem tutaj.",neutral
765,2824.97,2826.93,47:04,47:06,1.96,"Miałaś 21 lat, kiedy wchodzisz w pierwszą relację.",neutral
68,234.84,238.48,03:54,03:58,3.64,"Jedziemy tutaj na grób, bo chyba nas za chwilę zdejmą z tej anteny.",neutral
800,2125.06,2130.42,35:25,35:30,5.36,"Tak, to może być Twoje, pod warunkiem, że odgadniesz hasło.",neutral
108,488.45,490.07,08:08,08:10,1.62,No właśnie.,neutral
141,370.92,372.02,06:10,06:12,1.1,Nie chcę.,neutral
114,304.87,309.73,05:04,05:09,4.86,"Zgłosił się do mnie, wtedy już w stanie spoczynku, ale zastępca Papały.",neutral
993,3751.99,3753.47,62:31,62:33,1.48,Będą.,neutral
572,1608.73,1611.07,26:48,26:51,2.34,I basta.,neutral
374,653.58,654.64,10:53,10:54,1.06,Bifon w plasterku.,neutral
65,355.37,361.75,05:55,06:01,6.38,To jednak ten kontakt taki wirtualny nie zastąpi prawdziwego ludzkiego kontaktu.,neutral
82,204.12,205.66,03:24,03:25,1.54,Na strychu.,neutral
727,5014.86,5017.02,83:34,83:37,2.16,Z nich nie skorzystał.,neutral
417,1470.16,1470.94,24:30,24:30,0.78,Czy gramy dalej?,neutral
364,1187.78,1190.78,19:47,19:50,3.0,"Znaczy ja obstawiam, że jest szansa, że plotkary już nie żyją.",neutral
240,1053.8,1059.34,17:33,17:39,5.54,"Aniu, zostałaś ostatnim uczestnikiem, który podejmie tę próbę.",neutral
917,3353.6,3359.04,55:53,55:59,5.44,"A fajną umiejętnością jest po takiej, po relacji powiedzieć, hej, ja zawiniłem tak, ja zawiniłam tak.",neutral
30,118.71,121.71,01:58,02:01,3.0,W.,neutral
629,2271.28,2273.58,37:51,37:53,2.3,"Spodziewałeś się tego, czy to...",neutral
381,1510.1,1513.0,25:10,25:13,2.9,"to mamie powiedziałaś, że zawsze uczucia u niej są na pierwszym miejscu.",neutral
330,1168.56,1171.88,19:28,19:31,3.32,Musisz tylko powytrząsać z nich cukierki.,neutral
102,235.19,239.31,03:55,03:59,4.12,Ubrałeś się kolejny raz w koszulę dwa razy mniejszą od siebie.,neutral
307,1381.78,1384.2,23:01,23:04,2.42,"Nikt jej nie lubił, ale każdy oglądał dla Aleksist.",neutral
358,1391.09,1395.59,23:11,23:15,4.5,To jest zawężona opinia subiektywna Donalda Tuska?,neutral
13,26.35,26.95,00:26,00:26,0.6,Nie.,neutral
552,2174.66,2177.78,36:14,36:17,3.12,"Ale miałam próbę, nie wyszło.",neutral
979,2521.4,2523.24,42:01,42:03,1.84,"Mariusz, nie dasz rady?",neutral
224,971.47,974.23,16:11,16:14,2.76,Teraz to ja już potrzebuję...,neutral
53,205.57,206.5,03:25,03:26,0.93,I masz minutę?,neutral
764,1882.7,1884.96,31:22,31:24,2.26,"No, więc umowa stoi.",neutral
123,518.62,523.82,08:38,08:43,5.2,"Tak, na moje spektakle, na zajęcia do szkoły muzycznej, jadła na barana u babci.",neutral
787,2973.72,2974.64,49:33,49:34,0.92,"Rzadkich, bardzo rzadkich.",neutral
3,12.11,14.91,00:12,00:14,2.8,Nie zajmie to Państwu więcej niż kilka sekund.,neutral
423,1385.68,1386.78,23:05,23:06,1.1,Którzy będą...,neutral
619,2285.82,2291.18,38:05,38:11,5.36,"My usmażymy ją na oleju z czosnkiem i trawą cytrynową, aby zabić zapach.",neutral
22,75.81,78.45,01:15,01:18,2.64,Jak się zmęczyłeś kopaniem jego głowy.,neutral
269,591.08,594.28,09:51,09:54,3.2,Jak kobieta odkłada gila i paznokcie.,neutral
130,444.02,449.24,07:24,07:29,5.22,Na drugą połowę i ogromne emocje.,neutral
98,230.21,231.67,03:50,03:51,1.46,Ja go nie widziałem!,neutral
80,175.1,176.28,02:55,02:56,1.18,Trzymasz się na rajdzie?,neutral
179,579.99,581.17,09:39,09:41,1.18,Jest taki dojrzały.,neutral
165,1001.68,1004.32,16:41,16:44,2.64,"Do tego stopnia, że agencja powiedziała, że my Ci kupujemy bilet.",neutral
358,1097.93,1098.6,18:17,18:18,0.67,Kto?,neutral
10,13.69,14.79,00:13,00:14,1.1,Wyciszę ci telefon.,neutral
298,663.45,665.13,11:03,11:05,1.68,A misiek to widział.,neutral
882,2346.01,2346.09,39:06,39:06,0.08,Spróbuj rzucić.,neutral
158,1288.24,1299.08,21:28,21:39,10.84,"Tutaj to tamta babcia w ogóle absolutnie nie dożyła do dyplomacji jak mój, jak brat mojego ojca przed, narzeczoną to kazała jechać na gazecie w przed pokoju.",neutral
535,2153.22,2155.84,35:53,35:55,2.62,Czyli potrzebujesz tożsamości historycznej.,neutral
107,672.14,673.76,11:12,11:13,1.62,Gdzie to się ukaże?,neutral
522,1061.84,1063.06,17:41,17:43,1.22,Nos świni!,neutral
53,285.12,286.66,04:45,04:46,1.54,Bardzo jestem...,neutral
6,12.27,13.09,00:12,00:13,0.82,"Nie, ty zawsze strzeliłeś.",neutral
62,142.52,144.52,02:22,02:24,2.0,"Trzy, dwa, jeden.",neutral
193,393.69,394.99,06:33,06:34,1.3,Pusło.,neutral
682,2608.23,2609.85,43:28,43:29,1.62,"Ja ci mogę powiedzieć, że to jest nadal.",neutral
508,1438.9,1446.04,23:58,24:06,7.14,"Jak wszedłem do domu, to od razu moje sejce pomaszerowało do bzykami.",neutral
612,1584.77,1586.13,26:24,26:26,1.36,I czy ktoś miał z tym problem?,neutral
227,832.71,833.69,13:52,13:53,0.98,Dymson.,neutral
304,1368.54,1369.41,22:48,22:49,0.87,"Tak, Aleksis była.",neutral
232,1048.06,1049.34,17:28,17:29,1.28,Ja opcja Litka.,neutral
968,3205.24,3207.52,53:25,53:27,2.28,"A zobacz, od razu do prokuratury.",neutral
896,3287.29,3289.17,54:47,54:49,1.88,"Zobacz, z dobrego serduszka.",neutral
332,1227.34,1228.44,20:27,20:28,1.1,No bo ja okej.,neutral
613,1449.09,1452.09,24:09,24:12,3.0,"Nie potrzebuję nowych ciuchów, dam radę, ale wyślij SMS-a.",neutral
648,1845.07,1845.72,30:45,30:45,0.65,Taka mała.,neutral
316,1292.24,1294.52,21:32,21:34,2.28,"O, pazura, albo lindę tam gdzieś dorzucić.",neutral
196,391.99,392.37,06:31,06:32,0.38,Dobra.,neutral
1045,3780.92,3782.44,63:00,63:02,1.52,O kim gadaliśmy przed?,neutral
241,846.72,851.12,14:06,14:11,4.4,"Proszę Państwa, proszę zwrócić uwagę na jego zakrwawioną brzytwę.",neutral
316,758.25,758.71,12:38,12:38,0.46,Stałeś się.,neutral
444,1716.9,1717.55,28:36,28:37,0.65,Zresztą grany chłop.,neutral
217,564.97,567.61,09:24,09:27,2.64,Szczury są chyba niezniszczalne po prostu.,neutral
35,82.35,83.81,01:22,01:23,1.46,I feel like popster!,neutral
150,509.6,517.78,08:29,08:37,8.18,"A ty ze swoim pochodzeniem przeżyłeś kiedyś taki mezalians, że startowałeś do kobiety, która była dużo wyżej, no bo ty z gminą, a on na przykład, nie wiem, z Warszawy, z Łodzi?",neutral
557,1544.79,1546.96,25:44,25:46,2.17,Mam gości.,neutral
282,986.4,987.72,16:26,16:27,1.32,Nie wiem.,neutral
1002,2549.95,2551.81,42:29,42:31,1.86,Dlaczego?,neutral
276,1139.71,1142.27,18:59,19:02,2.56,No i jak długo dawała się radę to ciągnąć?,neutral
584,1204.51,1206.23,20:04,20:06,1.72,Litera L.,neutral
1043,3778.76,3779.42,62:58,62:59,0.66,No kto?,neutral
174,387.73,391.17,06:27,06:31,3.44,"Myślałem, że będą jakieś brawka.",neutral
86,272.19,273.49,04:32,04:33,1.3,Na żywo nawet jesteśmy.,neutral
924,3087.3,3090.32,51:27,51:30,3.02,"Będę, będę dzwonił, przyjadę do Białorusi, bardzo bym chciał zobaczyć.",neutral
341,1096.77,1098.93,18:16,18:18,2.16,Ich wybryki.,neutral
400,893.02,894.26,14:53,14:54,1.24,"Cię podniecają gile, tak?",neutral
1022,2662.23,2663.19,44:22,44:23,0.96,Hurra!,neutral
321,1016.6,1017.26,16:56,16:57,0.66,Gościu.,neutral
206,509.14,510.18,08:29,08:30,1.04,Całe czarne.,neutral
63,364.71,369.91,06:04,06:09,5.2,"Wyobraźcie sobie, że w trakcie okupacji na terenie getta w Warszawie działał teatr.",neutral
178,432.16,435.18,07:12,07:15,3.02,"Ty jesteś panem, a nawet w Fenie nie jesteś panem.",neutral
189,646.12,647.12,10:46,10:47,1.0,Pamiętam.,neutral
50,124.28,125.08,02:04,02:05,0.8,"Pięć, pięć.",neutral
107,651.01,653.27,10:51,10:53,2.26,Przynajmniej żadne nam nie uciekło.,neutral
1111,2955.11,2957.59,49:15,49:17,2.48,"Bardzo serdeczne paszport, gratulujemy.",neutral
915,2412.65,2414.83,40:12,40:14,2.18,"To nie należy naciskać jakoś, to wtedy.",neutral
378,1043.49,1045.75,17:23,17:25,2.26,Paweł tak się szykuje do małej Ani.,neutral
305,726.91,731.91,12:06,12:11,5.0,"Ja to wszystko nagrywałem, całą rozmowę.",neutral
340,1067.07,1069.27,17:47,17:49,2.2,Czuję się bardziej zmęczony niż posiławiny.,neutral
53,179.94,181.14,02:59,03:01,1.2,Zaraz odpadnie mu noga.,neutral
230,791.96,793.28,13:11,13:13,1.32,Jako trzeci.,neutral
35,108.37,112.35,01:48,01:52,3.98,"No przecież cały dzień dzisiaj browary walisz, to już piąty chyba.",neutral
613,2264.93,2267.71,37:44,37:47,2.78,Skolopendra ma dwa zęby jadowe.,neutral
475,1158.42,1162.76,19:18,19:22,4.34,"Dobra chłopaki, bawcie się dobrze, wracam do.",neutral
350,979.62,980.76,16:19,16:20,1.14,My idziemy siusiu.,neutral
110,264.0,265.1,04:24,04:25,1.1,No właśnie!,neutral
474,2170.38,2171.46,36:10,36:11,1.08,"Dobra, spokojnie.",neutral
312,1001.5,1002.66,16:41,16:42,1.16,A później plecy.,neutral
614,2381.13,2383.25,39:41,39:43,2.12,Co ja robię?,neutral
686,1703.6,1704.76,28:23,28:24,1.16,Tak.,neutral
44,268.13,270.88,04:28,04:30,2.75,"Ale to nie są te oczy, które będziecie mieli.",neutral
116,246.93,248.27,04:06,04:08,1.34,"Dobra, lecimy.",neutral
202,1002.14,1003.16,16:42,16:43,1.02,Podlinkujesz mi go.,neutral
669,1776.07,1777.43,29:36,29:37,1.36,Jeszcze!,neutral
352,1416.84,1418.06,23:36,23:38,1.22,Ale ja lubię właśnie.,neutral
672,1414.73,1424.79,23:34,23:44,10.06,"To jest taka Nutella z krowy, no.",neutral
838,5742.86,5746.28,95:42,95:46,3.42,Ja bardzo nie lubię i nie umiem zrywać.,neutral
688,1706.9,1708.78,28:26,28:28,1.88,Następnego penisa z 12 wiewiórek poszło.,neutral
86,329.32,332.32,05:29,05:32,3.0,What?,neutral
321,667.03,670.59,11:07,11:10,3.56,"Jeżeli nie zje, traci kolejne 10, czyli łącznie 20.",neutral
417,1223.38,1226.38,20:23,20:26,3.0,Jesteś?,neutral
714,2082.27,2085.77,34:42,34:45,3.5,"Jaki poraz, to chuj z tobą.",neutral
342,749.99,751.03,12:29,12:31,1.04,Które żyją.,neutral
7,43.23,53.15,00:43,00:53,9.92,"Trochę jednak ta podróż mnie wymęczyła, no jest godzina 7.30, a do meczu jeszcze 10 godzin, także coś tutaj w Białymstoku muszę porobić.",neutral
181,381.27,382.15,06:21,06:22,0.88,"Proszę, Patryk.",neutral
481,2220.27,2221.85,37:00,37:01,1.58,Miasteczko Twin Peaks.,neutral
243,1486.11,1488.81,24:46,24:48,2.7,I teraz masz takie zadanie.,neutral
151,372.01,376.25,06:12,06:16,4.24,"Zobacz na siebie, jak ja wyglądam, jak ty wyglądasz i pomyśl sobie, jak ty będziesz wyglądał.",neutral
279,572.12,573.3,09:32,09:33,1.18,4 to jest 5.,neutral
421,1613.1,1615.62,26:53,26:55,2.52,Laosie bardzo popularne są tuk-tuki.,neutral
715,1411.52,1413.56,23:31,23:33,2.04,Duży.,neutral
214,490.71,491.33,08:10,08:11,0.62,Semipro.,neutral
167,374.62,375.24,06:14,06:15,0.62,No.,neutral
199,778.37,791.47,12:58,13:11,13.1,"W moim przypadku to jest bardzo proste, bo przychodzi taki moment w życiu młodego piłkarza, kiedy zdajesz sobie sprawę, że jeżeli nie jesteś, szczególnie w tym kraju, jeżeli nie jesteś gdzieś już w jakiejś szkółce, akademii...",neutral
47,159.74,161.02,02:39,02:41,1.28,Dziękuję wszystkim.,neutral
309,692.29,696.91,11:32,11:36,4.62,Ma oczy.,neutral
436,1245.61,1247.72,20:45,20:47,2.11,"Zauważyłem, że powieść była dobra i okej.",neutral
164,734.7,735.88,12:14,12:15,1.18,Fenomenalne.,neutral
362,758.74,759.46,12:38,12:39,0.72,Jackfruit.,neutral
126,510.08,511.92,08:30,08:31,1.84,Ale skorpiona jadłem.,neutral
235,845.31,846.69,14:05,14:06,1.38,"No, Dymson.",neutral
226,445.7,447.0,07:25,07:27,1.3,33.,neutral
36,82.4,83.24,01:22,01:23,0.84,No dobra.,neutral
1323,4996.8,5004.4,83:16,83:24,7.6,"Ale Wojtek Smażowski uczynił z niego aktora takiego gorzkiego, twardego, przeoranego przez życie.",neutral
54,170.75,171.43,02:50,02:51,0.68,To jest kawa?,neutral
419,1386.84,1391.68,23:06,23:11,4.84,"Chcę wam tylko przypomnieć, że ja wstrzymuję siku od godziny 13 jakoś.",neutral
35,87.88,90.74,01:27,01:30,2.86,"O, to ozdoby.",neutral
44,121.29,124.31,02:01,02:04,3.02,"Cze-cze-cze-cze-czekaj, Wojtas, nie poczuj się tak.",neutral
145,569.8,574.28,09:29,09:34,4.48,Pani wylała na mnie sok i cały jestem mokry.,neutral
607,2369.83,2372.53,39:29,39:32,2.7,Ale z wielu powodów się bałam.,neutral
549,2210.49,2213.85,36:50,36:53,3.36,Żadne dzieła Tomka Karolaka to nie była szydera.,neutral
624,2444.24,2447.86,40:44,40:47,3.62,"Miałeś hamulec, no bo to był taki hamulec, po prostu już tak nazywając to po imieniu.",neutral
328,1165.76,1167.54,19:25,19:27,1.78,Ty masz łatwiejszą wersję za tysiąc złotych.,neutral
612,2411.43,2411.97,40:11,40:11,0.54,Dumę.,neutral
100,380.65,386.53,06:20,06:26,5.88,Są owoce morza.,neutral
20,78.93,80.65,01:18,01:20,1.72,"No, każdy lubi.",neutral
226,1063.37,1065.66,17:43,17:45,2.29,Kiedyś brałem udział.,neutral
1512,5852.97,5855.23,97:32,97:35,2.26,Porywamy do relaksu.,neutral
2,7.33,10.65,00:07,00:10,3.32,Może oni troszkę nam pomogą.,neutral
349,1484.79,1486.37,24:44,24:46,1.58,A ja liderem.,neutral
68,246.57,248.75,04:06,04:08,2.18,"Pierwszy ziomal, który mnie podwoził, żołnierz.",neutral
499,1399.49,1400.07,23:19,23:20,0.58,"Żeby wiedziała, czy przejść pod ten.",neutral
331,1425.32,1430.3,23:45,23:50,4.98,Przecież jesteśmy ogórki Zdzisława.,neutral
292,987.3,990.8,16:27,16:30,3.5,Myśmy w ten sposób.,neutral
204,483.4,484.46,08:03,08:04,1.06,I oni tak...,neutral
229,1291.67,1293.8,21:31,21:33,2.13,"I No tak, ze szklarskiego się czeka jak drugi.",neutral
528,1447.07,1447.81,24:07,24:07,0.74,"Monika, wracaj!",neutral
275,585.32,587.32,09:45,09:47,2.0,"Cześć Dominik, witam cię.",neutral
301,1073.55,1074.37,17:53,17:54,0.82,Bardzo proszę.,neutral
27,80.47,83.47,01:20,01:23,3.0,Dziękujemy.,neutral
182,681.18,686.36,11:21,11:26,5.18,"Tak, no bo to zawsze to jest część mnie i zawsze to jest dla mnie bardzo ważny temat.",neutral
591,2327.95,2339.61,38:47,38:59,11.66,"Czy był taki moment na planie pierwszego sezonu, że pomyśleliście sobie, kurcze blade, to będzie duże, to będzie wielkie, potem macie kilka miesięcy montażu i potem jest ta premiera.",neutral
76,186.15,186.75,03:06,03:06,0.6,No dobra.,neutral
119,546.53,547.75,09:06,09:07,1.22,A to dopiero początek.,neutral
22,129.74,132.24,02:09,02:12,2.5,"Może tak, może nie.",neutral
233,497.52,498.02,08:17,08:18,0.5,Sufit.,neutral
89,344.78,348.28,05:44,05:48,3.5,"Masz tu siedzieć, bo ja muszę cię kontrolować.",neutral
109,492.64,495.76,08:12,08:15,3.12,Bywały mecze przegrane.,neutral
80,167.36,168.62,02:47,02:48,1.26,To jest stuletnie jajo.,neutral
123,457.88,464.32,07:37,07:44,6.44,"Pamiętajcie o szacunku i tradycji, aby zawsze ściągać buty przed wejściem do domu lautańczyków.",neutral
55,196.66,199.84,03:16,03:19,3.18,"I to było w takim środowisku około medycznym, lekowym.",neutral
365,1109.08,1110.73,18:29,18:30,1.65,Każdy niesie swój krzyż.,neutral
86,514.22,529.56,08:34,08:49,15.34,"Zależy jaki pokaz, bo jeśli chodzi o pokaz takich bardzo znanych projektantów, to oni nie muszą płacić modelce dużo, bo wiedzą, że i tak modelki będą chciały ten pokaz zrobić.",neutral
1250,4671.48,4672.74,77:51,77:52,1.26,Tak widziałem ostatnio.,neutral
281,484.49,485.59,08:04,08:05,1.1,Nie czuję jego czosnku.,neutral
233,833.04,834.88,13:53,13:54,1.84,Winnitsa.,neutral
185,1099.28,1100.78,18:19,18:20,1.5,"Ja mówię, nie, ja wylatuję.",neutral
366,2576.7,2579.38,42:56,42:59,2.68,"Powiedziała, że to jest trochę pierdolnięte ale, że masz najmocniejszy głos.",neutral
153,377.51,381.09,06:17,06:21,3.58,"Adi, Adi, Adi!",neutral
296,976.11,982.11,16:16,16:22,6.0,"Serdecznie was zapraszam do 20 i 21 czerwca, bo wtedy widzimy się na głównej hali Tauron Arena w Krakowie.",neutral
636,2478.89,2481.37,41:18,41:21,2.48,Zostało ci to wybite z głowy.,neutral
599,2021.03,2023.33,33:41,33:43,2.3,"I myślę, że ludzie piją z powodu pub'u.",neutral
913,2408.15,2408.99,40:08,40:08,0.84,"Dobra, spoko.",neutral
292,1404.75,1407.81,23:24,23:27,3.06,"Za mało się zaprezentowałam, chciałam chociaż dłużej się utrzymać.",neutral
1058,3882.81,3887.77,64:42,64:47,4.96,"Ja już wiem, rozumiem do czego pijesz i zaraz mnie będziesz pytał o nazwiska.",neutral
129,563.95,564.51,09:23,09:24,0.56,Nie?,neutral
337,757.11,757.75,12:37,12:37,0.64,To jest bezpieczne?,neutral
211,1636.42,1638.26,27:16,27:18,1.84,I mówisz to z wielką radością wielką.,neutral
176,683.08,685.0,11:23,11:25,1.92,Tam jest kult białej skóry.,neutral
716,1881.72,1881.88,31:21,31:21,0.16,Spokojnie.,neutral
434,1930.9,1933.28,32:10,32:13,2.38,To był ten kolejny.,neutral
1167,4249.43,4251.36,70:49,70:51,1.93,Ale moją największą pasją jest muzyka.,neutral
251,528.93,529.69,08:48,08:49,0.76,I nasikał.,neutral
108,653.27,657.46,10:53,10:57,4.19,"Okej, to są pytania, na które będę odpowiadał, tak?",neutral
350,1094.11,1094.63,18:14,18:14,0.52,No.,neutral
182,604.29,604.93,10:04,10:04,0.64,Mówiłem.,neutral
95,206.37,208.53,03:26,03:28,2.16,Było dziecko i nie ma dziecka.,neutral
7,40.45,42.73,00:40,00:42,2.28,"Wydaje mi się, że to był chyba 1989 rok.",neutral
114,425.77,426.92,07:05,07:06,1.15,Wina była po tamtej stronie.,neutral
484,1717.49,1718.33,28:37,28:38,0.84,Eltona...,neutral
430,2195.79,2197.45,36:35,36:37,1.66,Nie zaliczam tobie tego zadania.,neutral
657,2549.16,2549.92,42:29,42:29,0.76,Pan Marcin Kowalski.,neutral
59,187.44,192.59,03:07,03:12,5.15,"To nie jest takie moje życie, żeby być taką osobą.",neutral
149,505.62,506.78,08:25,08:26,1.16,"– Mamy, mamy.",neutral
48,336.02,367.03,05:36,06:07,31.01,"Ja jestem muzykiem koncertującym i scena ciągnie mnie najbardziej, na scenie czuję się najlepiej, więc zawsze jeżeli Na szali były koncerty z moimi przyjaciółmi i granie na żywo, a praca w telewizji to zawsze priorytetem były koncerty, które były po prostu zaplanowane z dużym wyprzedzeniem i to jest dla mnie priorytet, z którego nie zrezygnuję, bo nie odwołam koncertów.",neutral
486,1093.4,1094.79,18:13,18:14,1.39,Obecznika.,neutral
966,2496.57,2496.83,41:36,41:36,0.26,Pudziak!,neutral
104,432.52,433.3,07:12,07:13,0.78,Klan.,neutral
577,2159.89,2162.33,35:59,36:02,2.44,Te zostały złapane na polu ryżowym.,neutral
116,490.24,491.92,08:10,08:11,1.68,Do którego roku życia mieszkałaś z babcią?,neutral
825,2777.61,2778.3,46:17,46:18,0.69,No.,neutral
430,943.41,946.69,15:43,15:46,3.28,"O, Zoryk.",neutral
16,39.3,41.04,00:39,00:41,1.74,Pojebało ich z tymi cenami.,neutral
139,1150.53,1154.15,19:10,19:14,3.62,"Tak to prawda, do Górkowej.",neutral
85,328.04,329.32,05:28,05:29,1.28,Obejrzę mimo to.,neutral
67,350.82,357.0,05:50,05:57,6.18,"Tyle, ile punktów zobaczycie na tych kostkach, oczywiście sumując.",neutral
41,166.52,167.7,02:46,02:47,1.18,Pierwsza podwózka.,neutral
807,3056.91,3063.69,50:56,51:03,6.78,"Nie no, znaczy, mnie się wydaje, że aktor nie to jest...",neutral
25,60.56,62.0,01:00,01:02,1.44,"Nie, ale zaczynajmy.",neutral
49,216.84,219.2,03:36,03:39,2.36,I ona tu miała pyszczek.,neutral
54,206.5,207.38,03:26,03:27,0.88,Powiesz za mnie?,neutral
418,1627.4,1627.82,27:07,27:07,0.42,Nie powiem.,neutral
128,734.26,735.36,12:14,12:15,1.1,Ale strasznie mu smakowało.,neutral
5,22.06,23.2,00:22,00:23,1.14,"Pyk, pyk, patrz, kontrolę.",neutral
54,411.44,424.08,06:51,07:04,12.64,"Ja mam generalnie dosyć specyficzne podejście do wykonywania tego zawodu, ponieważ ja nie biegnę, raczej powoli sobie kroczę.",neutral
115,357.4,359.7,05:57,05:59,2.3,"Proszę państwa, czas na kolejną ochytną rzecz.",neutral
381,1494.5,1495.1,24:54,24:55,0.6,Podstawione ambicje.,neutral
54,248.65,251.79,04:08,04:11,3.14,"Babcia jest moją idolką, moim wzorem.",neutral
254,899.31,904.77,14:59,15:04,5.46,"Kasia, zostało Ci 10 sekund do końca tego zadania.",neutral
140,502.44,504.13,08:22,08:24,1.69,Czy był planowany ślub?,neutral
28,87.74,89.16,01:27,01:29,1.42,Taka loża szyterców.,neutral
228,514.15,515.89,08:34,08:35,1.74,Sam dla siebie chociaż chciał wiedzieć.,neutral
204,1290.21,1292.27,21:30,21:32,2.06,Trochę się też czasy zmieniły.,neutral
113,514.31,517.31,08:34,08:37,3.0,Jasne.,neutral
